sensor_reading pref Accelx Accely Accelz Gyrox Gyroy Gyroz Magx Magy Magz Temperatura(C)
14656 13680 0.770972 1.029559 6.316226 0.385412 0.107151 0.015937 67.659950 8.217358 -92.265167 22.620391
14848 13680 0.416612 -0.993644 13.966091 0.072219 -0.176213 -0.319627 70.686843 7.324166 -88.982322 22.617395
14880 13680 0.624918 -1.649689 13.906232 -0.114205 -0.343462 -0.037327 66.413581 9.825101 -94.165763 22.620391
14832 13680 0.586609 -0.747029 16.149713 0.087133 -0.097383 -0.117223 60.181743 11.790122 -97.448608 22.617395
14800 13680 0.555483 -1.070263 10.204608 -0.040700 -0.071816 -0.262102 59.469535 15.362886 -98.139732 22.611406
14704 13680 0.409429 -0.478865 14.404252 -0.093964 -0.174083 0.140574 56.442642 14.826972 -101.077011 22.605415
14816 13680 0.644073 -1.082234 9.941232 0.054110 -0.020682 -0.134268 56.264591 17.863821 -100.904228 22.596429
14544 13680 0.960124 -0.835619 10.087286 -0.246300 0.015537 -0.018152 55.552379 15.720163 -101.249794 22.614400
14544 13680 1.008010 -1.024770 8.856604 0.336409 0.093303 -0.174749 56.620693 15.005610 -100.558670 22.593435
14576 13680 1.189979 -0.435767 6.402421 -0.283584 0.115673 -0.149182 58.045116 14.648333 -99.867538 22.599424
14704 13680 0.689565 -0.184363 6.972270 -0.529664 0.003819 -0.043719 60.537849 20.007478 -98.485290 22.599424
14832 13680 0.909843 -0.586609 9.311526 -0.479596 -0.046249 -0.016022 59.113430 23.937519 -97.103042 22.584449
14848 13680 1.048714 -1.266597 14.049892 -0.631931 -0.126145 -0.017087 58.757324 34.298534 -93.992980 22.596429
14592 13680 0.799704 -0.167603 11.301208 0.414174 -0.193258 0.007414 56.976799 34.655811 -94.338539 22.608409
14544 13680 1.110966 -1.484481 11.389799 0.121222 -0.062228 -0.203511 53.059646 30.725770 -96.757476 22.587444
14496 13680 1.178007 -0.179574 10.470378 0.097786 -0.044119 0.226862 53.415748 26.438453 -100.213104 22.587444
14480 13680 1.424623 0.098167 7.487050 0.032804 0.133783 -0.236535 55.374328 27.331645 -100.040321 22.593435
14416 13680 1.364764 -1.235471 9.658702 -0.198362 0.061344 0.145901 55.908485 27.153007 -100.558670 22.587444
14288 13680 1.324061 0.792521 7.228463 -0.421006 0.135914 0.001023 58.045116 30.011219 -97.103042 22.581453
14448 13680 1.338427 -0.972095 6.380873 -0.321934 -0.013225 0.137379 60.181743 37.514022 -87.081733 22.575464
14512 13680 1.297723 -1.142092 11.157549 -0.048157 0.001688 0.369610 64.989166 36.620830 -86.908950 22.575464
14592 13680 0.991250 -1.314484 9.036178 -0.148294 -0.051576 0.199165 68.372161 35.370365 -81.207168 22.563482
15088 13680 -0.035915 -0.694354 9.282793 -0.523272 -0.199650 0.351500 71.221000 32.512153 -82.934982 22.575464
14864 13680 0.689565 -2.894737 18.170522 0.432284 -0.381813 0.238580 68.906318 29.832580 -85.526702 22.572467
14976 13680 0.100562 1.321667 5.770320 0.415240 -0.118688 0.018067 66.235527 18.578372 -95.720794 22.578458
15312 13680 -0.498019 -1.862784 10.092075 0.098851 0.025125 0.282257 64.098899 17.506544 -96.411918 22.557493
15312 13680 -0.466893 1.134909 3.866833 0.005107 0.058148 0.009545 64.276954 12.326037 -94.856887 22.572467
15344 13680 -0.770972 -1.039137 10.228551 0.524964 0.084780 0.149097 67.481895 10.182378 -93.474639 22.572467
15520 13680 -0.634496 -1.352793 15.706764 0.016825 -0.251848 -0.205642 64.276954 8.753273 -95.202445 22.563482
15632 13680 -0.660833 -1.496452 17.694051 0.529225 -0.222020 0.378132 61.250061 3.572764 -97.103042 22.557493
15392 13680 -0.660833 -0.809281 13.214273 -0.138706 -0.210302 -0.270624 56.620693 -7.860081 -93.301856 22.536525
15376 13680 -0.524357 0.282530 10.467984 -0.226059 -0.019617 0.079853 53.771854 -4.644593 -96.066352 22.542516
15296 13680 -0.397458 -0.847591 9.414482 -0.133380 0.053887 0.071331 55.552379 -1.429106 -97.794166 22.557493
15440 13680 -0.622524 0.881111 6.505377 -0.116335 0.129522 -0.025609 58.579273 -0.893191 -97.966949 22.545511
15456 13680 -0.481259 -0.557877 5.157373 0.321495 0.177460 0.135248 60.715904 1.965020 -96.930259 22.542516
15280 13680 -0.773367 -0.361543 6.364112 0.363041 0.067736 -0.184336 63.030586 -3.215488 -91.574043 22.539522
15376 13680 -0.471682 -1.029559 14.040314 0.155311 -0.151712 -0.005369 64.098899 -5.001870 -90.537353 22.533531
15744 13680 -0.909843 0.521963 11.076142 0.597403 -0.069685 -0.281277 63.564743 -10.896931 -85.526702 22.530536
15632 13680 -0.826042 0.169997 8.928434 0.584619 -0.162365 -0.191793 64.276954 -13.755143 -78.269889 22.521551
15424 13680 -0.861956 -0.227461 13.899049 0.097786 -0.329614 -0.400588 69.796577 -11.432846 -76.023735 22.536525
15392 13680 -1.048714 -1.180402 17.722784 -0.076920 -0.451056 -0.350520 68.194107 -5.537785 -81.034385 22.530536
15616 13680 -0.284925 -2.382352 19.865703 -0.069463 -0.553323 -0.351585 66.947738 2.143658 -92.265167 22.533531
15392 13680 -0.727874 -1.946585 20.330202 -0.341110 -0.528821 -0.320692 57.332904 8.574634 -100.213104 22.521551
15424 13680 -0.265770 -1.077446 14.318057 -0.024721 -0.187931 -0.131072 49.854698 12.504674 -103.668731 22.527540
15120 13680 -0.435767 0.548300 9.632365 -0.145098 -0.021748 -0.207772 46.827808 17.327905 -105.914886 22.512565
14960 13680 -0.268164 0.074224 6.665797 0.493005 0.083715 -0.220556 46.827808 9.467825 -105.569320 22.512565
15248 13680 -0.301685 -0.663228 11.437685 0.038130 -0.072881 -0.435742 48.608333 6.966890 -102.804824 22.515560
15280 13680 -0.275347 0.148448 10.345873 -0.063071 -0.103774 -0.250384 46.827808 11.254207 -104.532630 22.515560
15264 13680 -0.608158 -0.249010 8.621960 -0.363480 -0.079273 -0.300452 44.691177 21.615222 -104.532630 22.509569
15520 13680 -0.699142 -1.496452 11.909366 0.141463 -0.202845 -0.040523 39.171550 30.725770 -102.977600 22.500583
15584 13680 -0.974490 0.086196 8.983503 0.096721 -0.072881 -0.104440 36.500762 28.760751 -101.422569 22.500583
15488 13680 -0.888294 0.172391 11.780073 0.529225 -0.041988 -0.169422 32.583606 20.900669 -105.569320 22.500583
15472 13680 -0.794915 -0.727874 14.495236 -0.092899 -0.161299 -0.159835 29.022558 14.469695 -105.223762 22.503580
15280 13680 -0.881111 -0.093379 5.095121 -0.219668 -0.170887 -0.305778 25.461507 17.327905 -104.532630 22.485609
15552 13680 -0.873928 -0.931392 13.444128 -0.183448 -0.149581 -0.044784 21.010194 20.364755 -101.940917 22.494594
15728 13680 -1.125332 -0.821253 18.453052 -0.119531 -0.096317 -0.187532 18.873565 21.793861 -102.286476 22.491598
15600 13680 -0.656045 -1.563493 12.888645 -0.227125 -0.164495 0.028720 16.736934 21.436584 -100.558670 22.488603
15376 13680 -0.584215 -0.529146 10.247706 0.407783 0.030451 -0.193924 14.778358 23.758880 -98.658073 22.488603
15200 13680 -0.452527 1.352793 6.718472 -0.256952 0.111412 -0.071416 16.024724 21.436584 -99.521980 22.479618
15360 13680 -0.404641 -1.321667 9.615605 0.111635 0.054953 0.007414 16.736934 21.436584 -100.904228 22.476623
15248 13680 -0.462104 0.232249 4.932307 0.002976 0.141240 -0.058633 19.229669 21.436584 -101.249794 22.464641
15328 13680 -0.596187 1.755039 5.576380 -0.105682 0.000623 0.031916 19.585775 23.222967 -101.249794 22.476623
15376 13680 -0.589004 -1.680815 8.815900 0.079676 -0.136798 -0.176879 19.585775 25.723901 -100.558670 22.461647
15328 13680 -0.900266 0.550694 18.053199 -0.938732 0.004884 -0.032001 17.627197 32.333515 -98.658073 22.452661
15856 13680 -0.972095 -2.997693 12.977235 -0.034309 -0.161299 0.203426 14.066148 31.976238 -94.511322 22.458652
15456 13680 -0.361543 -0.861956 15.733101 0.263970 -0.088860 -0.121485 13.710043 35.549003 -91.401260 22.461647
15536 13680 -0.749423 0.215489 7.482262 0.097786 -0.144255 0.323803 13.353938 39.121765 -89.327888 22.461647
15504 13680 -0.919420 0.553089 11.564584 0.268231 -0.077142 0.001023 15.668621 36.799468 -91.574043 22.449665
15232 13680 -0.407035 -1.546733 14.332422 0.121222 -0.184736 0.115008 13.710043 38.407215 -88.982322 22.449665
15072 13680 0.131688 -0.426190 11.016283 0.137202 -0.056902 0.176794 15.312516 40.729511 -87.772857 22.449665
14944 13680 0.165208 -0.119716 9.773630 -1.084675 -0.103774 0.089441 14.066148 47.696399 -79.306579 22.431694
14880 13680 0.349571 -0.624918 7.843804 -0.280389 -0.186866 0.436722 21.544351 51.269165 -59.955081 22.440681
14912 13680 0.567455 -0.854774 9.989119 -0.341110 -0.514973 0.236450 30.625030 53.591461 -50.797676 22.437685
15152 13680 0.581821 -2.152497 14.571854 0.412044 -0.498993 0.472942 42.020389 53.948738 -47.687614 22.452661
15216 13680 0.150842 -2.842062 18.869665 0.060501 -0.652394 0.194904 55.018222 53.055545 -62.719581 22.422710
15472 13680 0.181969 -1.908276 19.202476 -0.060941 -0.590608 0.058548 56.976799 50.018695 -66.347984 22.428699
15504 13680 -0.596187 -2.585870 17.354057 0.060501 -0.420163 0.401568 57.867061 49.125507 -74.468704 22.431694
15168 13680 -0.067041 -0.694354 10.812767 0.046653 -0.231608 0.220470 65.523323 45.731380 -77.060424 22.410728
15424 13680 -0.325628 -0.071830 14.286930 1.429387 -0.230543 0.494248 66.235527 27.510284 -91.919609 22.440681
15424 13680 -0.323234 -1.948979 13.951725 -0.500902 -0.249718 -0.107636 63.208637 12.326037 -96.930259 22.410728
15168 13680 -0.107745 -0.244221 10.173481 0.006172 -0.029205 -0.061829 59.469535 11.432846 -98.485290 22.410728
15040 13680 -0.007183 -0.653650 14.109750 0.105243 -0.154908 -0.168357 57.154853 12.326037 -100.040321 22.413722
14848 13680 0.584215 -1.261809 13.573422 0.016825 -0.252914 0.022328 52.169384 8.038720 -101.768135 22.407733
14576 13680 1.137304 -0.328022 8.945194 -0.256952 -0.010030 0.348304 47.005859 6.073699 -103.323165 22.401742
14288 13680 1.460537 1.058291 2.880371 0.000846 0.288249 -0.190728 50.566909 6.788252 -104.014289 22.416719
14288 13680 1.618563 0.658439 6.912413 -0.035374 0.276531 -0.026675 57.510955 10.896931 -100.040321 22.401742
14272 13680 1.563493 -0.047886 5.047235 0.162768 0.147632 -0.040523 60.003692 14.469695 -99.003639 22.410728
14464 13680 1.024770 0.110139 5.789474 0.051979 0.138044 -0.084200 61.784217 15.898800 -96.584701 22.386766
14384 13680 1.110966 -0.574638 6.344958 0.088199 0.028320 0.118204 63.742794 13.219227 -95.375228 22.398748
14608 13680 1.012799 -0.311262 7.736060 -0.226059 0.073062 -0.090591 65.879425 11.790122 -95.375228 22.383771
14720 13680 0.732663 -0.838013 8.904490 -0.233516 -0.037727 0.080919 68.194107 13.040590 -93.129074 22.386766
14720 13680 0.383092 0.507597 5.334553 -0.468943 0.071997 -0.314300 66.769683 17.327905 -92.092384 22.374786
14960 13680 0.249010 -0.943364 7.771975 0.225620 0.024059 0.353631 67.303848 22.508413 -91.574043 22.374786
15104 13680 -0.105350 0.380697 6.400027 -0.216472 -0.003638 0.144836 68.906318 12.326037 -94.165763 22.377780
15200 13680 -0.117322 -0.826042 10.044188 0.015759 -0.034531 -0.018152 67.125793 12.683313 -92.437950 22.374786
15248 13680 -0.373515 -0.696748 12.661184 -0.178122 -0.266762 0.010610 67.125793 12.326037 -94.511322 22.353820
15232 13680 -0.299290 -1.695181 13.171175 -0.151490 -0.153842 0.176794 58.935379 14.112419 -99.349197 22.368795
14896 13680 -0.059858 0.165208 9.376173 -0.227125 0.071997 -0.110832 57.332904 15.720163 -100.904228 22.368795
14912 13680 0.043098 -2.423056 9.708983 0.195792 -0.050510 0.256690 58.401218 14.648333 -100.904228 22.365800
15024 13680 0.244221 0.359149 8.700973 0.154246 0.065605 -0.036262 58.935379 11.254207 -98.312507 22.356815
14928 13680 0.201123 -0.864351 7.412826 0.142528 0.079454 0.125661 60.715904 7.681443 -97.621383 22.368795
14816 13680 0.220278 0.440556 7.877325 0.256513 0.103955 -0.062894 62.674480 0.714553 -95.375228 22.347829
14912 13680 0.268164 -0.634496 8.459146 -0.116335 0.070932 -0.117223 63.030586 2.500935 -94.338539 22.338844
14992 13680 0.184363 -0.186757 8.916462 -0.142967 0.045365 0.028720 64.811111 3.930041 -93.647415 22.359809
15040 13680 0.002394 -0.213095 8.260417 -0.326196 0.034712 -0.074612 64.633056 5.537785 -93.129074 22.359809
15168 13680 -0.014366 -0.323234 11.021073 0.139332 -0.005768 0.007414 65.523323 9.289187 -92.610733 22.335849
15152 13680 -0.062252 -0.687171 11.440079 -0.144033 -0.026009 -0.081004 66.235527 9.289187 -93.647415 22.341838
15152 13680 -0.256193 -0.878717 7.731271 -0.080116 -0.050510 0.059613 65.345268 10.896931 -94.856887 22.347829
15360 13680 -0.088590 -0.883505 11.487966 0.990491 -0.079273 -0.050111 63.386688 7.145528 -96.066352 22.341838
15120 13680 -0.452527 0.428584 7.774369 1.002209 -0.065424 -0.400588 62.318374 -6.073699 -91.919609 22.326864
15184 13680 -0.265770 -0.742240 11.895001 -0.040700 -0.247587 -0.232274 65.345268 -11.254207 -83.107765 22.332853
15088 13680 -0.009577 -0.972095 15.982111 0.162768 -0.478753 -0.525226 65.345268 -2.322297 -89.673446 22.332853
15136 13680 0.169997 -0.960124 19.159378 0.107374 -0.413771 -0.420828 60.715904 -0.893191 -93.820198 22.338844
15328 13680 0.280136 -0.826042 17.236736 -0.004481 -0.462774 -0.389935 54.306011 1.607744 -99.694763 22.314882
15168 13680 -0.040704 -2.214749 13.204695 -0.049223 -0.418032 -0.381413 46.293651 6.430975 -103.668731 22.311887
15184 13680 -0.292108 -0.553089 13.676378 -0.130184 -0.329614 -0.336671 39.883758 9.646464 -106.087661 22.314882
15040 13680 0.067041 -0.706325 14.222283 -0.089703 -0.325353 -0.388870 31.515293 9.110548 -104.878196 22.296911
15104 13680 -0.608158 -0.936181 15.448177 0.037065 -0.320026 -0.328149 27.242033 8.395997 -104.187072 22.308893
15088 13680 -0.938575 0.253798 11.880635 0.038130 -0.115492 -0.437873 21.722404 5.001870 -102.632041 22.323867
15072 13680 -1.271386 0.021549 8.372950 -0.338979 -0.079273 -0.159835 21.366300 3.572764 -102.632041 22.299907
14992 13680 -1.204345 -0.158025 9.878980 -1.078284 -0.078208 -0.207772 19.051616 15.541524 -103.495948 22.305896
15088 13680 -1.350399 -2.370380 13.073008 -0.373068 -0.060098 0.050026 17.983303 33.048069 -95.548011 22.311887
15056 13680 -0.869139 -0.287319 12.371471 -0.166404 -0.095252 0.132052 17.093040 36.084918 -92.265167 22.308893
14912 13680 -0.926603 -1.824475 8.590834 0.479157 -0.073946 0.175729 18.517459 36.442192 -93.992980 22.299907
15040 13680 -1.213922 -0.102956 13.901444 -0.242038 -0.031335 -0.072482 18.873565 37.514022 -93.647415 22.275945
14880 13680 -0.677594 -0.883505 7.625921 0.183009 -0.100578 0.117138 16.558881 36.620830 -93.474639 22.290922
14848 13680 -0.933786 -0.471682 10.875019 -0.038570 -0.064359 0.056417 17.627197 37.335384 -94.511322 22.284931
14736 13680 -0.158025 -0.845196 11.478388 0.278884 0.071997 0.045764 17.805250 35.727642 -93.301856 22.278940
14672 13680 -0.538723 0.332811 11.605287 -0.140837 0.013407 0.097963 19.763828 33.048069 -96.930259 22.290922
14704 13680 -0.488442 -1.395891 5.648210 0.058371 0.056018 -0.236535 19.763828 29.475303 -99.003639 22.287925
14672 13680 -0.337600 0.246615 8.806324 0.029608 0.085846 -0.272754 18.161354 27.153007 -99.521980 22.284931
14704 13680 -1.216316 0.512385 7.187760 -0.464682 0.079454 0.072396 19.229669 25.723901 -100.213104 22.266960
14592 13680 -1.364764 -0.301685 4.479780 0.319364 0.085846 0.087310 20.119932 28.760751 -99.349197 22.260969
14720 13680 -1.405468 -0.179574 6.835794 1.022450 0.131653 -0.213099 23.324876 13.755143 -103.150382 22.284931
14576 13680 -1.731096 -0.023943 7.685779 -0.114205 -0.003638 -0.277016 26.173717 3.036849 -104.878196 22.269954
14896 13680 -0.469287 -1.613774 19.628665 0.958533 -0.105905 -0.360107 27.063980 0.714553 -102.632041 22.263965
14768 13680 -1.654478 -0.114928 6.581996 -0.687326 -0.217759 -0.353716 30.268924 -13.219227 -94.684104 22.260969
14992 13680 -2.107005 -1.786165 6.917201 -1.372301 -0.048380 -0.261036 28.666452 11.968760 -105.223762 22.260969
15152 13680 -2.205172 -2.140525 7.230857 -0.985604 -0.363703 0.432461 28.666452 38.764492 -95.893577 22.263965
15440 13680 -2.564321 -1.817292 13.879895 -0.451899 -0.489406 0.130987 25.817611 48.768230 -82.071075 22.248989
15312 13680 -1.800531 -4.625833 22.521009 -0.022591 -0.592738 0.081984 25.639560 52.876907 -72.222549 22.240003
15520 13680 -2.339254 -2.820513 19.149801 0.042392 -0.495798 0.295040 25.817611 53.055545 -71.013076 22.240003
15408 13680 -2.150103 -4.060773 15.780988 -0.021525 -0.283807 0.192773 30.625030 55.020568 -66.347984 22.240003
15360 13680 -2.281790 -2.796570 11.303603 -0.099291 -0.232673 0.355761 35.966606 55.020568 -65.656860 22.245994
15312 13680 -1.913065 -2.650516 14.040314 0.073285 -0.294460 0.206622 42.020389 54.306015 -65.311302 22.240003
15504 13680 -2.241087 -2.372775 10.218974 0.123353 -0.264632 0.299301 47.183914 54.841930 -66.866333 22.237009
15184 13680 -2.195595 -1.616168 12.400203 -0.148294 -0.328549 0.077723 50.744960 53.055545 -65.484077 22.228023
15264 13680 -2.020809 -0.308868 12.723437 -0.085442 -0.304047 0.280126 53.059646 50.375972 -67.730232 22.228023
15344 13680 -1.561099 -4.149363 7.046494 -0.524338 -0.376486 0.484660 58.045116 51.447803 -69.458045 22.234012
15072 13680 -1.206739 1.027165 12.414568 -0.220733 -0.428685 0.410090 67.481895 43.409084 -66.175201 22.242998
15136 13680 -1.807714 -1.321667 12.979629 -0.177056 -0.229477 0.173598 69.618530 25.187986 -87.945640 22.237009
14992 13680 -1.003222 -0.852379 13.628491 -0.081181 -0.234804 0.012741 65.701370 27.688920 -92.783508 22.231018
15056 13680 -1.728702 -0.328022 7.144662 -0.675608 0.033647 0.208752 62.674480 30.011219 -93.992980 22.237009
14992 13680 -1.448566 -1.946585 5.382440 -0.313412 -0.001507 0.423939 64.989166 36.978107 -87.600074 22.219038
14752 13680 -1.314484 -1.649689 11.028255 -0.144033 -0.144255 0.492117 68.906318 26.617092 -88.291198 22.222032
14768 13680 -0.761395 -0.579426 9.275610 0.926574 -0.020682 -0.076743 69.796577 21.079307 -89.155105 22.222032
14624 13680 0.732663 -1.280963 15.230294 1.193960 -0.036662 0.292910 68.194107 2.679573 -90.019012 22.216041
15024 13680 0.074224 -0.861956 16.477735 -0.129119 -0.092056 -0.207772 67.303848 1.071829 -90.537353 22.219038
14912 13680 -0.225066 0.409429 21.110752 -1.376562 -0.132537 0.005284 67.303848 7.860081 -96.411918 22.210052
14704 13680 0.011972 -4.125420 11.210224 -0.376264 -0.057967 0.010610 60.359798 26.259815 -98.312507 22.198070
14896 13680 -0.368726 -0.086196 5.212443 -0.140837 -0.052641 0.752046 60.893955 12.504674 -98.485290 22.204061
15104 13680 -1.338427 -1.644900 9.206175 0.551596 -0.088860 0.313150 58.401218 12.504674 -98.139732 22.198070
15104 13680 0.249010 0.567455 7.872536 1.160936 0.014472 -0.045850 56.086536 -6.966890 -95.202445 22.210052
15104 13680 -0.110139 -1.632929 7.836621 -0.121662 -0.155973 -0.147051 58.223167 -9.110548 -91.746826 22.195075
15232 13680 -0.203518 0.031126 8.439991 0.129745 0.050691 0.006349 56.976799 -5.359146 -95.029670 22.186090
15088 13680 0.292108 -1.623351 16.592662 -0.214341 0.215810 -0.176879 58.223167 -7.681443 -92.092384 22.189085
15040 13680 -0.143659 2.435027 7.860565 -0.305955 0.193439 -0.180075 58.223167 -6.252337 -93.820198 22.168119
15632 13680 0.284925 -3.435854 22.760440 1.164132 -0.180475 -0.148117 62.318374 -11.790122 -89.155105 22.195075
14896 13680 -0.306473 -1.015193 9.084065 -0.075855 -0.290198 -0.232274 57.332904 -13.219227 -86.736167 22.192081
15040 13680 0.105350 -1.324061 20.981458 0.493005 -0.373290 -0.282342 57.689010 -9.289187 -92.610733 22.186090
15168 13680 -0.081407 -0.404641 10.223763 -0.707566 -0.014291 0.069201 56.620693 -10.003740 -91.919609 22.186090
14992 13680 -0.172391 0.186757 0.359149 -0.161077 0.125261 -0.254645 60.715904 -4.108679 -93.474639 22.180099
14896 13680 0.205912 -0.246615 10.238128 -0.481727 -0.115492 -0.312170 62.318374 7.860081 -95.720794 22.171113
14896 13680 0.426190 -2.528406 13.532718 0.398195 0.101825 0.239646 61.784217 15.184247 -98.312507 22.165124
14880 13680 0.222672 -0.414218 11.887818 -0.170665 0.064540 -0.434677 61.072006 12.326037 -98.312507 22.168119
14976 13680 0.076618 -0.110139 9.790390 -0.126988 -0.046249 -0.053307 60.893955 20.722032 -98.139732 22.180099
15056 13680 0.526751 0.766184 15.989295 -0.468943 -0.137863 0.132052 59.647586 22.687051 -99.003639 22.159133
15024 13680 0.380697 -1.783771 11.935704 0.632557 -0.094187 0.138444 56.442642 20.900669 -99.694763 22.165124
14768 13680 1.048714 -0.852379 12.409780 0.759325 0.009145 0.021263 57.154853 8.395997 -101.077011 22.171113
14368 13680 1.137304 -0.186757 8.684212 -0.318739 0.155089 -0.397392 57.154853 1.607744 -98.658073 22.159133
14512 13680 0.876322 0.201123 7.151845 0.528159 -0.013225 -0.356912 61.962268 3.215488 -95.720794 22.165124
14512 13680 0.854774 1.479692 2.813330 0.157442 -0.131472 -0.687149 62.318374 3.215488 -95.720794 22.153142
14640 13680 0.859562 -3.014454 11.725004 -0.440181 -0.044119 -0.415502 59.647586 21.257946 -98.658073 22.156139
14688 13680 1.261809 -3.713596 14.622136 -0.297433 -0.175148 -0.052241 55.196273 29.653942 -98.830856 22.153142
14496 13680 1.115755 -1.678421 14.686782 -0.293172 -0.386074 -0.078873 51.991329 38.943130 -94.338539 22.159133
14992 13680 0.323234 1.699970 14.698754 0.578228 -0.316830 0.043634 45.403388 32.690792 -100.040321 22.159133
14960 13680 1.544339 -0.778155 20.023729 0.718845 -0.235869 -0.242927 37.925182 19.828840 -104.532630 22.144157
14304 13680 1.429411 -0.486048 8.873364 -0.512620 -0.204976 -0.392066 30.268924 15.362886 -105.742103 22.141162
14256 13680 1.843629 0.368726 7.317053 0.103113 -0.048380 -0.030936 26.351770 7.860081 -104.014289 22.138168
14016 13680 1.826869 1.563493 7.752820 -0.405026 0.085846 -0.861855 27.954242 0.535915 -103.150382 22.132177
14352 13680 1.328850 -2.209961 10.429675 -1.296666 -0.066489 -0.656255 31.337240 3.930041 -104.705413 22.144157
14512 13680 0.914632 -2.097428 4.003309 -0.558427 -0.033466 0.002088 32.761661 21.079307 -104.359855 22.141162
14640 13680 0.498019 -1.388708 11.248533 -1.417043 -0.227347 -0.066090 27.598136 44.480911 -91.401260 22.138168
15088 13680 0.071830 -0.909843 16.520833 0.710322 -0.374356 0.442049 25.105401 45.910018 -88.982322 22.132177
15232 13680 0.708720 0.351966 20.167388 0.984100 -0.357311 -0.022414 24.571245 37.156745 -94.684104 22.132177
15360 13680 1.309695 -1.664055 26.804454 0.270362 -0.440403 -0.469831 11.395360 24.652072 -96.411918 22.120197
14912 13680 1.091812 0.509991 18.072355 -0.162142 -0.243326 0.230058 4.985470 24.652072 -89.155105 22.132177
14112 13680 1.541944 0.713508 1.963345 -0.537121 0.168938 -0.413371 4.095208 32.333515 -85.526702 22.120197
14256 13680 1.733490 -0.861956 3.883593 1.012862 0.106086 -0.169422 3.561050 29.296665 -83.971672 22.114206
14144 13680 1.771800 0.921815 6.720867 0.268231 0.221136 0.267343 10.148993 28.403474 -92.092384 22.105220
14016 13680 1.951374 0.842802 2.918681 0.323626 0.458694 -0.261036 13.888095 31.797599 -93.992980 22.108215
14112 13680 2.262636 -1.508424 8.954771 0.653863 0.129522 -0.285538 18.339406 25.902540 -97.966949 22.117200
14288 13680 1.889121 0.090984 10.487138 0.160638 0.034712 0.102224 20.119932 18.399734 -102.113700 22.105220
14384 13680 1.410257 -0.955335 10.511081 0.043457 -0.054771 -0.412306 21.010194 20.364755 -101.249794 22.105220
14624 13680 1.510818 -0.957729 13.662012 -0.104617 -0.213498 -0.001108 15.312516 17.506544 -100.558670 22.105220
14736 13680 1.266597 -1.194767 13.480043 -0.105682 -0.190062 -0.222686 12.641728 20.186117 -98.658073 22.105220
14752 13680 0.787732 -0.380697 12.254149 0.629361 -0.158104 0.029785 6.944047 17.685182 -93.820198 22.108215
14512 13680 0.847591 0.045492 11.167126 0.099917 -0.138929 -0.208838 5.341575 5.359146 -93.647415 22.105220
14480 13680 1.070263 0.138871 10.496716 -0.197297 -0.043053 -0.350520 4.985470 2.143658 -89.500671 22.093240
14448 13680 1.115755 -0.598581 8.542947 -0.815159 0.036843 -0.287668 8.012363 5.895061 -94.165763 22.105220
14560 13680 1.362370 -0.859562 9.388144 -0.612756 0.008080 0.054287 8.546521 15.362886 -95.029670 22.087249
14736 13680 1.012799 -0.794915 9.601239 -0.544578 -0.272089 0.103290 8.190416 27.867559 -90.191795 22.084255
14720 13680 0.950547 -1.352793 10.906145 -0.193036 -0.284872 0.403699 6.587943 36.978107 -83.798889 22.090244
14640 13680 1.170824 -2.913892 16.441820 -0.586124 -0.541605 0.339782 8.724573 42.694530 -76.542076 22.081258
14640 13680 2.054330 -3.330504 22.228900 -0.058810 -0.403118 0.312085 11.929518 45.552742 -64.792953 22.096235
14592 13680 1.012799 -1.477298 9.938838 -0.379460 -0.565041 0.450571 23.502929 51.090526 -51.143238 22.081258
14784 13680 0.126899 -1.491664 4.846111 0.212836 -0.535213 0.286518 33.473869 51.805080 -45.268676 22.093240
14976 13680 0.294502 -1.999260 14.667628 -0.004481 -0.607652 0.360022 45.403388 51.626441 -46.823707 22.078264
15216 13680 -0.181969 -1.108572 18.613471 -0.003416 -0.724833 0.367479 59.113430 48.946868 -52.525489 22.069278
15280 13680 -1.182796 -1.118149 15.759439 -0.027917 -0.520299 0.190643 65.879425 45.374103 -61.164550 22.066284
15136 13680 -1.328850 -0.351966 11.059382 -0.508359 -0.399922 0.480399 71.221000 38.228576 -66.347984 22.072273
15312 13680 -2.068696 -3.756694 12.507947 1.710621 -0.274219 0.285453 71.755157 35.906280 -68.939704 22.078264
15296 13680 -2.684037 -0.419007 15.565499 0.310842 -0.284872 0.135248 75.850364 17.149267 -82.589424 22.066284
15552 13680 -1.594620 0.433373 13.209485 0.018955 -0.075012 -0.030936 71.933212 16.791992 -88.809547 22.072273
15792 13680 -1.723913 -5.164556 14.667628 0.147854 -0.092056 0.442049 69.618530 14.112419 -90.019012 22.057296
15456 13680 -1.687998 0.179574 17.126598 -0.195166 -0.063294 -0.175814 66.413581 6.609613 -93.129074 22.063287
15552 13680 -1.884333 -2.913892 9.203781 0.271427 -0.002573 -0.072482 65.701370 13.755143 -96.584701 22.045316
15424 13680 -1.656872 0.857168 4.520483 0.906334 0.131653 -0.009630 66.057479 6.966890 -97.621383 22.060293
15392 13680 -2.150103 -0.943364 9.515043 1.009666 0.155089 -0.029870 66.235527 -7.860081 -83.280548 22.078264
15088 13680 -1.956162 0.064647 11.495148 -0.668151 0.174264 -0.380348 69.440475 -9.289187 -78.788230 22.069278
15392 13680 -1.678421 0.368726 2.332071 -0.008742 0.008080 0.032981 72.289314 2.500935 -85.353919 22.063287
