sensor_reading pref Accelx Accely Accelz Gyrox Gyroy Gyroz Magx Magy Magz Temperatura(C)
14528 13712 -0.332811 0.203518 13.843980 -0.351392 -0.203459 0.431373 69.084373 30.725770 -83.626106 21.865606
14400 13712 -1.331244 0.069435 -1.201951 -0.400395 -0.110780 0.212991 71.221000 25.723901 -85.008354 21.838649
14592 13712 0.107745 -1.319272 15.146492 0.110940 -0.127824 0.053199 70.330734 24.473434 -87.600074 21.853626
14672 13712 0.756606 -0.419007 22.255239 0.504028 -0.374969 -0.048003 63.386688 23.937519 -93.647415 21.850629
14512 13712 -1.168430 -0.201123 11.988379 -0.137271 -0.021296 -0.008587 60.537849 22.151138 -96.066352 21.826669
14528 13712 -0.375909 -1.795743 10.827133 0.026782 -0.050059 0.085157 60.537849 17.506544 -98.139732 21.844640
14448 13712 -0.323234 0.045492 8.181405 -0.292802 0.273786 0.178902 59.469535 12.147398 -98.139732 21.841644
14400 13712 -0.466893 0.948152 6.962693 -0.030743 -0.099062 -0.173706 60.181743 12.147398 -97.103042 21.820678
14224 13712 1.065474 -0.598581 13.209485 0.387913 0.112929 -0.236558 59.469535 12.504674 -97.794166 21.847635
14160 13712 1.937008 0.818859 9.024207 -0.258713 -0.021296 0.235362 61.962268 8.931911 -97.103042 21.832658
14272 13712 3.062340 2.418267 14.729880 0.260079 -0.045798 -0.135356 60.537849 10.361017 -97.103042 21.829664
14544 13712 1.671238 -0.500414 6.004964 -0.357784 -0.118237 -0.347347 61.250061 16.791992 -97.794166 21.835655
14640 13712 2.083062 0.615341 10.772063 -0.199057 -0.272703 0.387697 55.552379 17.863821 -100.558670 21.820678
14832 13712 1.819686 0.991250 11.143183 -0.302389 -0.218373 -0.283430 50.032752 20.543394 -103.150382 21.814687
14688 13712 2.035175 -1.309695 10.913328 0.028913 -0.222634 -0.143878 45.047283 19.828840 -103.150382 21.826669
14544 13712 2.861217 -0.232249 8.715339 0.541313 0.079905 0.004196 46.649753 18.221096 -103.323165 21.823673
14112 13712 2.320100 1.101389 8.693790 0.168465 0.023445 0.001000 46.293651 12.861951 -103.668731 21.811693
14384 13712 3.038397 0.292108 8.880547 -0.412113 0.017054 -0.326041 45.225334 13.219227 -102.977600 21.808698
14224 13712 3.055157 0.833225 9.419270 0.050219 0.127843 -0.076765 43.978965 15.541524 -104.532630 21.805702
14304 13712 1.968134 0.098167 1.790954 0.002281 0.300418 -0.397415 51.457172 17.327905 -102.113700 21.805702
14320 13712 2.382352 -1.264203 6.493406 0.315474 -0.035145 -0.213121 55.196273 18.935649 -98.830856 21.805702
14656 13712 1.853207 2.004049 9.723349 -0.065897 -0.127824 -0.248276 51.991329 2.500935 -99.521980 21.802707
14464 13712 1.898699 1.429411 8.763225 -1.115198 -0.156587 -0.887444 50.210803 10.361017 -101.249794 21.805702
14832 13712 3.177268 -3.019242 17.248708 -0.151119 -0.324901 -0.130029 40.417919 24.473434 -103.150382 21.802707
15104 13712 1.024770 1.127726 16.824913 -0.309846 -0.284421 0.008457 34.008026 27.331645 -100.731445 21.799713
14704 13712 1.690392 0.577032 14.289324 1.080345 -0.365382 -0.405937 26.173717 23.044328 -101.422569 21.793722
14544 13712 1.920248 -0.660833 12.845547 -0.044591 -0.118237 -1.005690 23.324876 18.042459 -101.422569 21.793722
14688 13712 0.931392 -1.922642 2.288974 -0.481356 -0.069234 0.194881 20.654090 9.646464 -99.521980 21.787731
14752 13712 1.283357 0.222672 14.176791 -0.425962 -0.184284 -0.100202 17.805250 22.151138 -97.448608 21.778745
14688 13712 1.084629 -3.141353 2.389535 -0.136205 -0.162979 -0.208860 11.217308 24.830711 -93.474639 21.778745
14464 13712 0.797310 -0.093379 6.941144 -0.396134 -0.200263 -0.019240 9.614835 21.793861 -92.265167 21.790727
14064 13712 1.340821 -2.130948 2.470942 -0.156446 0.251416 -0.288756 5.875732 23.758880 -88.291198 21.775751
14720 13712 1.455749 -2.976144 14.942975 0.564749 0.085232 0.228970 12.641728 19.114288 -96.584701 21.781742
14576 13712 1.565888 -0.239432 12.541468 -0.084007 -0.140608 -0.191816 9.080677 14.826972 -94.511322 21.778745
14544 13712 1.951374 1.558705 5.880459 0.067263 -0.106519 -0.099136 6.944047 15.898800 -91.746826 21.775751
14688 13712 2.219538 -1.798137 11.531064 0.135441 -0.170436 -0.536967 6.231837 9.467825 -88.636764 21.772756
14560 13712 1.956162 -1.881938 12.038661 0.067263 -0.232222 -0.071439 4.985470 1.071829 -85.699485 21.775751
14352 13712 1.850812 0.239432 10.863047 -0.283214 -0.135281 -0.230166 1.958578 -1.250467 -79.997703 21.775751
14448 13712 1.752645 -1.613774 4.781465 0.031044 0.412273 -0.482637 7.656258 -4.465955 -87.254516 21.772756
14192 13712 1.984894 -2.672065 9.486311 -1.080044 -0.155522 -0.038415 17.627197 1.250467 -96.930259 21.763771
14592 13712 1.647295 -1.860389 13.865529 -0.365241 -0.341946 0.135225 15.490568 9.110548 -96.584701 21.763771
14656 13712 2.104610 -2.399112 9.024207 -0.346066 -0.390949 0.155466 6.231837 24.830711 -89.327888 21.778745
14656 13712 2.545166 -1.726307 11.818383 0.843853 -0.258854 0.310997 4.451313 28.760751 -82.762199 21.763771
14864 13712 1.901093 -0.035915 9.234907 -0.460051 -0.177893 0.301409 4.629365 24.294795 -85.353919 21.769760
14160 13712 2.822908 -1.822080 10.130384 0.107744 -0.241809 -0.139617 -0.356105 27.867559 -78.442672 21.754785
14192 13712 2.940229 -0.957729 13.077796 0.317604 -0.246071 0.237492 -0.890262 26.617092 -75.850952 21.760774
14304 13712 3.038397 0.696748 6.409605 0.493375 0.101211 0.338694 1.958578 26.259815 -79.652137 21.757780
14048 13712 2.470942 -0.976884 4.637805 0.300560 0.479386 -0.313258 6.409890 22.508413 -89.846229 21.748794
14304 13712 2.351226 -1.743068 6.134257 0.264340 -0.140608 -0.117246 9.970940 17.506544 -93.301856 21.751789
14016 13712 3.821341 -1.245048 14.035526 0.347432 -0.365382 0.043611 5.875732 17.685182 -88.982322 21.745800
14048 13712 2.243481 2.626573 11.660357 -0.157511 -0.092670 -0.516726 2.848840 9.646464 -84.317230 21.742803
14304 13712 2.300945 0.258587 9.347440 2.124320 -0.329162 -0.885313 5.519628 -8.395997 -78.615455 21.742803
14416 13712 3.263463 -0.423795 17.648559 -1.333581 -1.076989 -0.750023 17.449144 -22.865690 -64.274612 21.745800
14384 13712 4.144574 -2.442210 27.513174 0.134376 -1.166473 -0.176902 29.912820 -26.795730 -70.149169 21.733818
13616 13712 1.951374 3.196422 5.564408 0.818286 -0.238614 -0.417655 26.173717 -26.617092 -50.279335 21.745800
14464 13712 2.624179 -1.357581 16.111404 0.351693 -0.899088 -0.677584 49.854698 -21.436584 -38.357429 21.736814
14592 13712 2.834879 -2.233904 17.155328 -1.741583 -0.818126 -0.760676 69.974632 -11.968760 -68.939704 21.727828
14624 13712 -0.550694 -1.355187 13.650040 1.053713 -0.122498 0.121377 71.577102 -1.071829 -81.207168 21.730823
14592 13712 -0.538723 -0.222672 12.376259 -1.245162 -0.304661 -0.564664 69.796577 -3.572764 -81.552734 21.724832
14432 13712 -0.945758 -2.882766 7.812678 0.705366 0.294027 -0.311127 72.111259 16.256076 -87.254516 21.736814
14800 13712 0.304079 2.310522 17.480957 -1.584987 -0.507064 0.172510 71.399055 11.254207 -86.908950 21.721837
14864 13712 -0.598581 -4.060773 13.288497 0.331453 0.037294 -0.356934 61.784217 33.762619 -90.019012 21.736814
14800 13712 -0.993644 0.011972 8.344219 -0.904273 -0.176827 0.389827 64.455001 32.512153 -90.537353 21.718843
14816 13712 -1.290540 -0.543511 8.337036 0.272862 -0.128890 -0.340955 59.291481 41.622703 -86.217826 21.724832
14640 13712 -0.845196 -2.332071 3.967394 -0.128749 -0.172566 0.186359 55.552379 40.372234 -88.463981 21.727828
14624 13712 -1.379130 -0.383092 -1.518001 1.473434 0.290831 0.031893 62.140323 25.545263 -95.893577 21.721837
14768 13712 -1.031954 -0.158025 9.977148 -0.175621 -0.129955 -0.348412 63.208637 23.401605 -94.856887 21.727828
14608 13712 -0.845196 -3.718385 15.452965 -0.321564 -0.097996 0.200208 56.798748 32.690792 -95.893577 21.718843
14448 13712 -0.486048 -1.278569 11.729792 -0.102116 0.026641 0.007392 58.401218 40.014957 -87.772857 21.700872
14464 13712 -1.142092 -1.719124 7.187760 0.337844 0.190695 -0.000065 58.579273 38.407215 -87.945640 21.706861
14400 13712 -0.809281 0.474076 4.199644 0.052349 0.374988 0.051068 64.633056 29.832580 -88.982322 21.706861
14432 13712 -0.732663 -3.562754 11.492754 0.301625 -0.206655 0.038285 69.084373 28.939388 -87.772857 21.709857
14640 13712 -1.240260 -0.316051 9.409692 -0.754068 -0.102258 -0.003261 66.235527 27.153007 -89.500671 21.706861
14384 13712 -0.624918 -1.841235 10.130384 0.278189 0.087362 0.109659 61.606166 35.727642 -87.427291 21.703866
14480 13712 -0.150842 0.052675 14.145665 -0.249125 -0.017035 0.141617 65.879425 26.438453 -90.882919 21.694881
14576 13712 -0.435767 -0.952941 14.863962 -0.021155 -0.156587 -0.029893 65.167213 29.653942 -89.155105 21.694881
14512 13712 0.129293 0.167603 18.697273 0.101352 0.014923 0.438830 67.303848 26.438453 -88.463981 21.688890
14512 13712 -0.849985 0.339994 3.043185 1.057974 0.002140 -0.486898 68.550209 25.187986 -88.291198 21.709857
14096 13712 2.348832 -3.107832 21.173004 0.882203 0.203478 -0.679714 65.701370 27.331645 -89.673446 21.700872
14400 13712 -0.040704 -0.938575 15.848029 -0.550600 -0.392014 -0.274908 66.235527 14.648333 -90.882919 21.691886
14496 13712 1.867572 -1.716730 19.772325 -0.458985 -1.144102 -0.257863 48.074176 21.793861 -101.249794 21.688890
14288 13712 -0.011972 -3.136564 11.617259 -0.982038 0.063926 -0.483703 33.117763 25.723901 -103.323165 21.682901
14016 13712 0.723086 -4.774281 4.882026 -0.213971 0.069253 -0.132160 26.529823 41.979976 -92.092384 21.691886
14144 13712 0.419007 -0.344783 10.891779 -0.987365 0.061796 0.330172 33.295818 48.768230 -86.908950 21.670919
14160 13712 0.895477 -2.490097 6.921990 1.206048 -0.126759 0.084092 33.295818 54.484653 -71.704200 21.688890
14224 13712 2.731923 -0.888294 16.755477 -0.315173 -0.399471 0.261994 35.966606 50.018695 -84.317230 21.685895
14096 13712 0.639284 -2.267425 3.615429 -0.773243 -0.073495 -0.046938 35.966606 52.876907 -77.751548 21.670919
14032 13712 2.332071 -2.832485 13.286103 0.950381 -0.247136 0.349347 35.432449 54.484653 -69.976394 21.682901
14160 13712 0.610553 0.026338 9.072093 0.458221 0.088428 0.647625 52.347434 44.302276 -85.699485 21.688890
14112 13712 0.179574 0.146054 3.840495 0.412414 0.147018 -0.297279 58.935379 39.479042 -87.600074 21.691886
14032 13712 1.070263 -0.919420 10.410520 -0.569775 -0.221569 -0.314323 52.703540 43.587722 -88.118415 21.673915
13840 13712 0.699142 -2.054330 6.261157 0.246230 0.038359 0.291822 49.854698 43.944999 -88.463981 21.676910
13728 13712 3.601063 0.301685 12.000350 -0.855270 -0.627441 0.453744 54.662117 36.263557 -91.401260 21.670919
14080 13712 4.134997 -3.359236 11.643596 0.013999 -0.027688 0.230035 48.608333 48.410953 -83.107765 21.673915
14192 13712 2.375169 -0.668016 11.112057 0.143963 0.073514 1.086521 58.935379 36.620830 -90.364578 21.673915
14144 13712 1.156458 1.620957 4.838928 -0.715718 0.140626 0.200208 68.728263 26.795730 -87.772857 21.658939
14576 13712 0.373515 -0.919420 7.810284 1.708861 -0.008513 -0.032024 69.084373 20.364755 -89.155105 21.658939
14384 13712 -0.569849 1.304906 9.675462 -0.041395 -0.178958 -0.349477 67.303848 15.720163 -91.919609 21.658939
14752 13712 1.352793 -3.287406 22.990295 1.028146 0.148083 -0.468789 63.920848 14.112419 -94.165763 21.664930
14112 13712 1.034348 -2.075879 16.298160 -1.021454 -0.581634 -0.634972 57.867061 36.978107 -90.019012 21.658939
14096 13712 1.070263 -3.562754 6.141440 1.116565 0.499626 0.443091 52.169384 34.477172 -94.511322 21.670919
14368 13712 0.900266 -1.599408 8.308303 -1.332516 -0.341946 0.796765 64.811111 28.224836 -91.919609 21.664930
14192 13712 0.339994 0.770972 14.449744 1.430822 -0.112910 0.149074 63.742794 27.867559 -91.574043 21.658939
13952 13712 -0.004789 0.816464 -1.398285 -0.080811 0.027707 -0.728717 68.016052 12.504674 -91.228477 21.670919
14064 13712 2.497280 -3.285012 17.435464 1.275291 -0.077756 -0.300474 63.386688 20.364755 -95.029670 21.664930
14336 13712 3.842889 0.818859 10.226157 -0.670976 -0.217308 0.511269 58.935379 -1.965020 -92.437950 21.658939
14416 13712 2.413478 0.799704 5.794263 -1.239836 0.034098 -0.569990 58.757324 10.718293 -98.139732 21.643962
14608 13712 3.912325 -2.650516 16.319709 1.314707 0.099080 0.120311 56.442642 19.471565 -100.731445 21.655944
14336 13712 1.994472 0.988856 5.633844 -1.898180 0.010662 -0.310062 53.415748 13.576504 -101.249794 21.640968
14368 13712 3.313744 -3.433460 18.024469 1.097390 -0.047928 -0.199273 47.540016 25.545263 -101.077011 21.658939
14384 13712 2.039964 1.201951 9.491100 0.113070 -0.110780 -0.458136 45.937545 12.861951 -102.977600 21.640968
14272 13712 2.384746 -1.427017 8.190981 0.545574 -0.173631 -0.790503 44.513126 7.860081 -102.286476 21.646959
14464 13712 2.281790 -2.583475 15.531978 -1.987663 -0.370708 -0.238688 38.281288 15.184247 -104.532630 21.634977
14880 13712 2.018415 -3.009665 11.282053 0.446503 -0.302530 -0.044807 32.583606 21.972499 -103.150382 21.625991
14624 13712 1.146881 -1.506030 11.823171 0.066198 -0.157652 -0.385697 28.132295 14.291057 -102.286476 21.622997
14416 13712 1.029559 -3.268252 11.950070 0.427328 -0.069234 -0.354804 21.900457 12.326037 -99.349197 21.646959
14752 13712 1.017588 -1.812503 13.427368 0.085373 -0.193872 -0.412329 20.654090 5.001870 -99.867538 21.631982
14400 13712 1.161247 -2.942624 16.180839 -1.553029 -0.565655 -0.514596 19.229669 -1.071829 -98.485290 21.637973
14720 13712 1.486875 -4.867660 17.217580 1.155980 -0.196002 -0.302605 10.148993 15.898800 -94.511322 21.646959
14800 13712 1.391102 -0.486048 14.418618 -0.764721 -0.149130 -0.157727 6.765995 7.502805 -90.537353 21.622997
15008 13712 1.984894 -3.040791 17.447437 0.769283 -0.134216 -0.208860 5.519628 3.751402 -87.600074 21.631982
14720 13712 0.498019 -0.308868 10.506293 -0.265104 -0.099062 -0.400611 8.902626 -7.145528 -82.243858 21.634977
14432 13712 0.131688 -3.141353 7.451135 -0.367371 -0.155522 -0.561468 12.463675 -1.071829 -91.574043 21.625991
14656 13712 1.673632 1.984894 15.958168 0.299494 0.005336 -0.078896 15.312516 -14.648333 -80.516044 21.634977
14304 13712 2.597841 -3.371208 16.525621 0.765022 -0.251397 -0.686106 21.900457 -13.397866 -90.364578 21.620002
14480 13712 1.573071 1.913065 13.887078 0.260079 -0.053255 -0.146009 25.639560 -25.366624 -67.730232 21.605026
14672 13712 1.513213 -2.473336 4.752733 0.588185 -0.156587 -0.577447 38.459339 -30.011219 -63.237922 21.617006
14960 13712 2.961778 0.009577 19.839366 1.758929 -0.303596 -0.644560 51.991329 -25.009347 -48.378738 21.622997
15296 13712 1.132515 -2.810936 21.261594 0.112005 -1.652241 -0.581708 68.372161 -10.361017 -41.121929 21.605026
15152 13712 4.987376 -1.120543 35.565284 -0.120226 -1.371007 -0.379305 73.713737 -2.143658 -76.369293 21.605026
15200 13712 0.799704 -1.223499 15.670849 1.358383 -0.463388 -0.493290 66.057479 -0.893191 -89.673446 21.617006
15232 13712 0.711114 -4.319360 34.193336 -1.915224 -1.412553 -0.902358 64.098899 -2.500935 -89.846229 21.596040
15584 13712 1.259414 -5.528493 24.007883 -1.616945 -0.997093 -0.149205 53.771854 38.585853 -92.265167 21.602031
14800 13712 0.763789 -2.988116 20.995824 -0.269366 -0.188545 0.547489 29.734767 48.768230 -85.181137 21.605026
14592 13712 1.223499 -1.343216 1.094206 1.528828 0.303614 -0.331368 34.542186 50.375972 -82.243858 21.596040
14944 13712 2.777415 -1.599408 12.993995 -0.368437 -0.184284 -0.037350 30.625030 47.160484 -87.081733 21.602031
14880 13712 2.360803 -2.542772 21.287931 -0.217167 0.070318 0.647625 31.693344 56.092395 -66.693550 21.605026
14688 13712 1.458143 4.427104 12.187108 -0.861662 -0.210916 0.023371 43.800914 50.375972 -82.589424 21.590049
14912 13712 1.450960 -3.071917 9.131951 0.434785 -0.165109 0.416459 36.856868 53.412822 -76.887641 21.602031
14304 13712 1.601803 0.019155 15.273391 -0.551665 -0.216243 0.345086 44.513126 51.090526 -80.170486 21.602031
14496 13712 0.895477 -1.527578 3.160507 1.017493 0.158736 0.160792 45.937545 44.302276 -89.155105 21.590049
14688 13712 1.307301 -2.636150 13.374692 0.001216 -0.008513 0.139487 51.635223 38.585853 -92.265167 21.596040
14800 13712 1.654478 -0.110139 9.902923 1.268900 0.118255 -0.187555 53.059646 26.795730 -99.521980 21.596040
14688 13712 2.004049 0.244221 9.505466 0.031044 -0.106519 0.050003 54.127960 16.791992 -101.249794 21.584058
14640 13712 2.561926 0.124505 14.686782 0.259014 -0.132085 -0.296213 50.210803 19.292926 -101.249794 21.593044
14704 13712 2.444604 0.919420 10.317141 0.795915 -0.085213 -0.210991 45.759490 17.685182 -102.113700 21.602031
14128 13712 1.934614 1.168430 3.684864 -0.075484 0.435709 -0.417655 46.827808 1.607744 -100.731445 21.593044
14592 13712 1.903487 -1.944191 8.583651 0.065133 -0.397340 -0.494355 58.045116 6.788252 -97.448608 21.596040
14544 13712 4.412739 1.589831 30.494106 0.061937 -0.661530 -0.054395 30.803083 8.395997 -102.459259 21.593044
14304 13712 1.699970 2.344043 11.284448 0.413479 -0.190676 -0.595557 25.995664 10.718293 -101.940917 21.590049
14512 13712 2.662488 2.102216 9.546169 -1.252619 -0.868194 -0.574251 24.927349 -12.861951 -91.228477 21.599035
14528 13712 5.430326 -0.409429 24.070137 0.609491 -1.189909 -0.538032 15.312516 -5.716423 -90.882919 21.590049
14608 13712 2.423056 2.008838 20.004573 -0.675237 -0.705206 -0.027763 5.163523 -12.683313 -67.557456 21.584058
14432 13712 2.664882 -0.158025 15.871973 -0.093594 -0.285486 -0.430439 8.546521 -17.506544 -68.421363 21.578069
14352 13712 2.190806 0.622524 10.582911 -0.670976 -0.232222 -0.343086 16.202777 -20.543394 -67.903015 21.581064
14240 13712 2.363198 0.517174 11.385009 0.164204 -0.206655 -0.456005 23.680982 -24.473434 -72.395332 21.575073
14416 13712 2.255453 0.210700 12.366683 -0.476030 -0.200263 -0.274908 30.268924 -25.009347 -74.295921 21.560098
14752 13712 2.875583 -0.699142 13.441734 -0.644344 -0.432495 -0.323911 35.610500 -23.937519 -78.097106 21.581064
14400 13712 1.872361 -2.008838 12.072180 -1.333581 -0.202394 -0.223774 38.815444 -10.718293 -96.757476 21.566087
14672 13712 2.446999 -1.422228 16.393934 -1.112002 -0.595483 0.240688 34.364131 -4.823232 -99.349197 21.557102
14304 13712 3.486135 -2.269819 12.155982 0.360215 -0.062842 0.636973 22.968772 9.825101 -101.768135 21.557102
14704 13712 2.514040 1.484481 9.361806 -0.141532 -0.085213 0.634842 22.078510 18.221096 -100.558670 21.575073
14400 13712 3.469375 -0.727874 11.940493 -0.056309 -0.684966 0.265190 12.107570 26.081178 -93.647415 21.566087
14400 13712 2.839668 -0.174786 14.672416 0.022521 -0.690293 0.737109 5.519628 38.407215 -75.850952 21.560098
14560 13712 2.746289 0.306473 14.725091 0.141833 -0.542219 0.190620 13.710043 45.552742 -76.196517 21.578069
14704 13712 2.564321 -0.885900 10.075315 -0.303455 -0.325967 0.319519 17.983303 49.482784 -71.013076 21.554107
14704 13712 1.685604 -1.685604 8.167038 0.033174 -0.338750 0.297148 27.063980 54.306015 -53.907737 21.560098
15072 13712 2.164469 0.198729 10.649952 0.051284 -0.328097 0.475050 40.417919 55.556480 -62.374019 21.557102
15024 13712 1.462932 -0.593792 10.321930 0.263275 -0.187480 0.159727 48.430278 51.090526 -74.987045 21.536136
14688 13712 -0.277742 -0.517174 9.050544 -0.346066 0.040490 -0.056525 50.744960 49.840057 -81.034385 21.542127
14944 13712 -1.637717 -0.660833 6.423971 1.675837 0.192825 0.710477 58.401218 42.873168 -82.934982 21.551113
14976 13712 -1.597014 -0.143659 9.378566 0.259014 -0.180023 -0.657343 59.825641 47.160484 -80.170486 21.551113
14912 13712 -0.093379 -1.067868 9.328286 -0.191600 0.040490 0.341890 57.154853 43.409084 -83.798889 21.551113
14928 13712 -0.811676 1.039137 7.159028 -0.222493 -0.053255 -0.022436 66.057479 32.690792 -89.673446 21.542127
15104 13712 0.636890 -1.958557 20.536113 0.084308 -0.300400 -0.132160 56.264591 32.154876 -93.647415 21.536136
14880 13712 0.141265 2.111793 15.797748 -1.680862 -0.146999 0.154400 54.306011 28.403474 -96.930259 21.533142
14432 13712 -0.251404 -3.340081 8.176616 2.169062 0.542237 -0.014979 54.484066 48.589591 -81.898292 21.533142
14832 13712 -0.483653 1.934614 8.945194 -0.243799 -0.089474 -0.181163 63.386688 27.510284 -92.956291 21.530145
14800 13712 1.340821 -0.337600 14.006794 0.334649 0.072448 0.593296 57.510955 32.690792 -95.548011 21.542127
14656 13712 -0.055069 -1.817292 8.356190 0.576467 0.014923 -0.445353 58.935379 40.193595 -87.254516 21.521160
14832 13712 0.043098 -0.821253 10.252494 0.082177 -0.043667 0.283299 57.332904 30.368494 -94.684104 21.530145
14864 13712 1.127726 1.132515 17.222370 -1.100284 -0.077756 0.079831 59.647586 30.904409 -93.474639 21.539131
14768 13712 0.220278 -1.743068 10.343479 -0.481356 -0.259919 0.574121 58.935379 43.051807 -82.762199 21.515171
14512 13712 -0.438161 1.666449 8.226897 1.980507 -0.177893 0.127768 68.016052 33.583984 -86.045043 21.521160
14528 13712 1.893910 1.690392 15.184802 -0.232081 -0.115041 -0.163053 63.386688 12.504674 -94.684104 21.524156
14256 13712 0.574638 1.364764 7.819861 -0.455790 -0.197068 -0.093810 63.208637 3.036849 -93.820198 21.512174
14288 13712 -0.069435 -2.274607 5.344130 0.505093 0.317463 -0.604079 61.606166 30.011219 -92.610733 21.515171
14688 13712 -0.668016 -0.349571 2.854034 -1.219596 0.051143 0.543228 64.989166 30.904409 -88.982322 21.515171
14720 13712 -0.395063 -0.239432 17.476169 -0.357784 -0.757405 -0.263190 67.125793 40.193595 -82.071075 21.512174
14496 13712 -0.869139 -3.057551 5.425538 1.488348 1.187797 0.525118 58.579273 29.832580 -92.783508 21.515171
14512 13712 0.124505 3.711202 15.259025 0.238773 -0.726512 -0.041611 67.481895 12.326037 -91.401260 21.521160
14224 13712 0.169997 -1.427017 10.609249 0.031044 0.142757 -0.403807 58.935379 14.826972 -98.312507 21.509180
14080 13712 0.069435 -0.859562 9.270822 -0.416374 0.166193 -0.141748 60.003692 24.473434 -97.621383 21.506185
14624 13712 -0.498019 -0.090984 9.060121 0.361281 -0.107584 0.276908 58.223167 29.475303 -94.511322 21.509180
14160 13712 -0.249010 -0.993644 10.956426 -0.635822 -0.226895 0.183163 58.045116 21.079307 -99.176414 21.506185
14032 13712 0.114928 0.581821 6.668191 0.200423 0.156606 -0.262124 52.347434 23.937519 -101.249794 21.500194
14064 13712 0.732663 -0.543511 10.578123 0.371933 0.368596 -0.117246 56.976799 24.294795 -98.485290 21.497200
14048 13712 -0.126899 1.525184 5.571591 0.216402 0.029837 -0.190750 63.030586 25.723901 -93.992980 21.506185
14224 13712 0.902660 1.130121 11.844719 -0.756199 -0.225830 0.027632 61.072006 32.690792 -91.746826 21.509180
14080 13712 0.873928 -2.181229 12.907799 2.084905 0.170454 0.414329 58.045116 31.083047 -93.992980 21.503189
14000 13712 1.142092 2.581081 10.111229 -0.400395 0.189629 0.238558 63.030586 5.001870 -95.029670 21.503189
13824 13712 0.562666 -0.646467 8.135912 0.766087 -0.010643 -0.581708 66.413581 14.469695 -93.820198 21.497200
13584 13712 -11.665145 -22.564105 -1.589831 -0.547404 1.107901 -1.028061 71.577102 30.725770 -82.934982 21.500194
13392 13712 -7.235646 -4.664143 7.283533 1.240137 -0.770189 0.108593 73.179580 34.834449 -77.924324 21.485218
13680 13712 -3.651344 -1.254626 5.916374 -0.105312 0.017054 -0.240819 72.823471 26.259815 -84.835578 21.497200
13728 13712 -3.644161 0.826042 9.021812 0.004412 0.000009 0.004196 74.069839 26.795730 -86.390609 21.467247
13712 13712 -3.668104 0.847591 8.949982 -0.008372 0.001075 0.002065 73.713737 26.438453 -85.353919 21.470243
13728 13712 -3.670498 0.809281 8.981109 -0.015829 0.002140 0.005261 71.221000 25.009347 -86.045043 21.467247
13744 13712 -3.658527 0.823647 8.981109 -0.000915 -0.001056 -0.001131 72.645416 25.366624 -85.008354 21.476232
13712 13712 -3.641766 0.845196 9.019418 -0.007306 -0.001056 0.002065 73.179580 24.830711 -85.526702 21.452272
13712 13712 -3.658527 0.809281 9.017024 -0.011568 0.000009 -0.000065 72.111259 25.545263 -85.181137 21.464252
13712 13712 -3.656132 0.845196 8.981109 0.009738 0.000009 -0.001131 73.535682 26.617092 -85.872261 21.464252
13712 13712 -3.670498 0.826042 8.983503 0.000150 0.001075 0.002065 73.001525 25.723901 -85.353919 21.458261
